Acc,0.7728407388916625,0.7533699450823764,0.7623564653020469,0.7513729405891163,0.764353469795307
Rec,0.49230769230769234,0.4731457800511509,0.5038363171355499,0.5089514066496164,0.48081841432225064
Prec,0.42761692650334077,0.39112050739957716,0.4112734864300626,0.3940594059405941,0.4113785557986871
F1,0.4576877234803337,0.42824074074074076,0.4528735632183908,0.44419642857142855,0.44339622641509435
BAC,0.6664886260670514,0.6472428652116796,0.664449175937502,0.6595625519600439,0.6569724825953684
G-mean,0.6433258046988817,0.623388748299191,0.6447450790750479,0.642136311740994,0.6329159400096915
Spec,0.8406695598264105,0.8213399503722084,0.825062034739454,0.8101736972704715,0.8331265508684863
