Acc,0.8082875686470294,0.7858212680978532,0.7803295057413879,0.7923115327009486,0.7953070394408387
Rec,0.24358974358974358,0.21994884910485935,0.22250639386189258,0.24040920716112532,0.26342710997442453
Prec,0.5163043478260869,0.4095238095238095,0.3901345291479821,0.4413145539906103,0.4577777777777778
F1,0.3310104529616725,0.28618968386023297,0.28338762214983715,0.31125827814569534,0.3344155844155844
BAC,0.5942065270955538,0.5715128860908912,0.5690695741021622,0.5832939336053765,0.5938723639202148
G-mean,0.4797387497034182,0.4505881787908156,0.45136918622184063,0.4718706150546826,0.493447381969837
Spec,0.9448233106013639,0.9230769230769231,0.9156327543424317,0.9261786600496278,0.924317617866005
