Acc,0.8047928107838243,0.8042935596605092,0.8047928107838243,0.8042935596605092,0.8047928107838243
Rec,0.0,0.0,0.0,0.0,0.0
Prec,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0
BAC,0.49969001859888407,0.4996898263027295,0.5,0.4996898263027295,0.5
G-mean,0.0,0.0,0.0,0.0,0.0
Spec,0.9993800371977681,0.999379652605459,1.0,0.999379652605459,1.0
