Acc,0.8047928107838243,0.782825761357963,0.7888167748377434,0.7928107838242636,0.7938092860708936
Rec,0.23076923076923078,0.2531969309462916,0.22506393861892582,0.26342710997442453,0.27877237851662406
Prec,0.4972375690607735,0.4090909090909091,0.4230769230769231,0.44782608695652176,0.45416666666666666
F1,0.31523642732049034,0.3127962085308057,0.2938230383973289,0.33172302737520126,0.34548335974643424
BAC,0.5871763078830655,0.5822436267634683,0.5753111256370063,0.5923214954338624,0.5987534349158803
G-mean,0.46663691658757733,0.48034978180329735,0.4564096835822406,0.49261875437935343,0.5060808229612948
Spec,0.9435833849969002,0.9112903225806451,0.9255583126550868,0.9212158808933002,0.9187344913151365
