Acc,0.7344249201277955,0.7237866986219293,0.7462060702875399,0.7303774715398442,0.7400159744408946,0.7309766327142001,0.722444089456869,0.7343718793688836,0.7350239616613419,0.7169962053125624
Rec,0.518935516888434,0.46059365404298874,0.4953940634595701,0.49334698055271237,0.49948822927328557,0.5619242579324463,0.5025588536335721,0.4329580348004094,0.4923234390992835,0.4790174002047083
Prec,0.37088514996342353,0.3445635528330781,0.38351822503961963,0.3605086013462977,0.37509607993850885,0.3739782016348774,0.35197132616487453,0.35279399499582986,0.3666158536585366,0.34011627906976744
F1,0.4325938566552901,0.39421813403416556,0.4323358642251005,0.41659464131374246,0.42844600526777876,0.449079754601227,0.4139966273187184,0.38878676470588236,0.4202708606378331,0.39779005524861877
BAC,0.652794476380213,0.6240933530760849,0.6511949230718838,0.640594085809855,0.6489006514761367,0.6669422778495978,0.6391484419495075,0.6202011017674504,0.643085559787796,0.6268536132537189
G-mean,0.6389228492989547,0.6022959088104765,0.6322823103477281,0.6234413146142592,0.6314649503952152,0.658622211496007,0.6243829075256354,0.5912608903913191,0.6251638346650303,0.6091714919138703
Spec,0.7866534358719921,0.7875930521091812,0.8069957826841975,0.7878411910669976,0.7983130736789879,0.7719602977667493,0.7757380302654429,0.8074441687344913,0.7938476804763086,0.7746898263027295
