Acc,0.7226437699680511,0.7225883762732175,0.7434105431309904,0.7209906131416017,0.7422124600638977,0.7140003994407829,0.7080670926517572,0.7271819452766127,0.7382188498402555,0.7130017974835231
Rec,0.548618219037871,0.4677584442169908,0.5087001023541453,0.5209825997952917,0.4953940634595701,0.5813715455475946,0.5363357215967247,0.43807574206755373,0.48925281473899696,0.49641760491299897
Prec,0.3611859838274933,0.34464555052790347,0.3817204301075269,0.35396383866481224,0.37753510140405616,0.3570081709616593,0.34181343770384864,0.3437751004016064,0.3705426356589147,0.33916083916083917
F1,0.4355952864689151,0.396873643074251,0.4361562088635366,0.4215320910973085,0.42850818946436475,0.4423676012461059,0.41752988047808764,0.3852385238523852,0.42170269078076755,0.40299127544661406
BAC,0.6567204218483823,0.6260628449372795,0.654498897617162,0.6452307539919386,0.6487141490703954,0.6637626958507203,0.6430128124232694,0.6176731067657868,0.6439069829090669,0.6309631448882612
G-mean,0.6477620135668903,0.6057180883245524,0.6380529118199628,0.6331548958001761,0.6303356237373994,0.658629345500748,0.6341021015840176,0.5909863394488479,0.6250586299753657,0.6164511236749026
Spec,0.7648226246588936,0.7843672456575682,0.8002976928801786,0.7694789081885856,0.8020342346812206,0.7461538461538462,0.749689903249814,0.7972704714640199,0.7985611510791367,0.7655086848635235
